3193512 1.838E-006 1.15E-002 184 1.88 -121.710295 37.698982
3194323 1.837E-006 1.15E-002 190 2.16 -121.710297 37.698990
3195134 1.870E-006 1.14E-002 204 1.62 -121.710298 37.698998
3195945 1.846E-006 1.14E-002 200 1.72 -121.710293 37.699012
3196757 2.544E-006 1.16E-002 184 1.59 -121.710288 37.699022
3197779 6.445E-006 1.21E-002 180 1.52 -121.710288 37.699028
3198559 4.515E-006 1.17E-002 198 1.59 -121.710288 37.699028
3199317 5.051E-006 1.19E-002 199 1.58 -121.710288 37.699040
3200214 5.672E-006 1.15E-002 199 1.58 -121.710290 37.699050
3200959 4.717E-006 1.16E-002 187 1.85 -121.710295 37.699058
3201727 5.677E-006 1.17E-002 189 1.19 -121.710298 37.699063
3202645 5.142E-006 1.21E-002 198 2.35 -121.710298 37.699063
3203415 5.509E-006 1.19E-002 198 2.13 -121.710298 37.699065
3204272 5.477E-006 1.20E-002 202 2.08 -121.710300 37.699065
3205037 5.032E-006 1.18E-002 198 1.80 -121.710298 37.699070
3205681 5.985E-006 1.18E-002 195 1.57 -121.710300 37.699078
3206502 5.161E-006 1.17E-002 204 1.49 -121.710300 37.699078
3207313 5.260E-006 1.16E-002 187 1.34 -121.710303 37.699090
3208124 5.437E-006 1.18E-002 177 1.52 -121.710307 37.699098
3208935 5.439E-006 1.18E-002 203 1.25 -121.710308 37.699108
3209747 4.887E-006 1.18E-002 212 1.22 -121.710312 37.699117
3210558 2.047E-006 1.17E-002 180 0.81 -121.710315 37.699125
3211369 2.210E-006 1.20E-002 124 0.85 -121.710318 37.699130
3212180 2.711E-006 1.16E-002 204 1.32 -121.710318 37.699130
3212991 3.508E-006 1.14E-002 207 1.74 -121.710322 37.699128
3213803 3.686E-006 1.15E-002 210 1.60 -121.710320 37.699123
3214614 4.162E-006 1.15E-002 223 1.74 -121.710315 37.699118
3215419 3.864E-006 1.15E-002 216 1.44 -121.710315 37.699118
3216231 3.066E-006 1.17E-002 212 1.89 -121.710313 37.699112
3217245 4.109E-006 1.17E-002 198 1.31 -121.710313 37.699105
3218060 7.847E-006 1.20E-002 231 1.21 -121.710313 37.699098
3218866 7.799E-006 1.16E-002 232 1.47 -121.710312 37.699092
3219681 6.650E-006 1.16E-002 230 0.85 -121.710312 37.699083
3220497 9.840E-006 1.18E-002 232 0.78 -121.710312 37.699083
3221303 2.414E-005 1.20E-002 262 0.80 -121.710312 37.699077
3222118 7.562E-006 1.20E-002 245 0.94 -121.710312 37.699070
3222929 1.385E-005 1.20E-002 225 0.29 -121.710313 37.699062
3223734 1.929E-005 1.21E-002 261 0.64 -121.710313 37.699062
3224549 9.434E-006 1.17E-002 230 0.69 -121.710318 37.699055
3225361 7.988E-006 1.18E-002 238 1.09 -121.710322 37.699052
3226172 7.279E-006 1.16E-002 224 1.08 -121.710325 37.699047
3226983 1.130E-005 1.20E-002 215 2.05 -121.710328 37.699047
3227794 1.172E-005 1.20E-002 209 2.57 -121.710330 37.699050
3228605 1.361E-005 1.20E-002 226 2.09 -121.710330 37.699050
3229431 1.358E-005 1.20E-002 216 2.29 -121.710333 37.699052
3230247 1.233E-005 1.21E-002 204 2.64 -121.710335 37.699053
3231052 1.148E-005 1.21E-002 203 2.71 -121.710337 37.699055
3231863 1.025E-004 1.25E-003 167 1.99 -121.710338 37.699053
3232679 1.944E-004 0.00E+000 155 1.57 -121.710338 37.699053
3233485 1.296E-004 1.02E-002 136 0.48 -121.710338 37.699053
3234316 3.471E-005 1.06E-002 153 1.02 -121.710340 37.699053
3235127 7.746E-006 1.17E-002 181 1.31 -121.710340 37.699053
3235938 5.041E-006 1.17E-002 169 1.83 -121.710340 37.699053
3236749 3.130E-006 1.18E-002 161 0.99 -121.710338 37.699053
3237561 3.574E-006 1.16E-002 200 1.49 -121.710338 37.699055
3238372 3.194E-006 1.15E-002 202 1.68 -121.710338 37.699055
3239183 3.621E-006 1.17E-002 189 1.68 -121.710338 37.699058
3240197 5.448E-006 1.16E-002 140 0.97 -121.710340 37.699062
